有價證券代號及名稱,國際證券辨識號碼(ISIN,Code),上市日,市場別,產業別,CFICode,
56538,國泰金凱基98購01,TW20Z0565388,2/5/2020,上市,RWSCCA,,
56539,新光金凱基9A購01,TW20Z0565396,2/5/2020,上市,RWSCCA,,
05653P,華邦電統一96售02,TW19Z05653P5,12/11/2019,上市,RWSCPE,,
56540,聯詠凱基98購02,TW20Z0565404,2/5/2020,上市,RWSCCA,,
56541,智原凱基98購03,TW20Z0565412,2/5/2020,上市,RWSCCA,,
56542,緯創凱基98購01,TW20Z0565420,2/5/2020,上市,RWSCCA,,
56543,京鼎凱基98購01,TW20Z0565438,2/5/2020,上市,RWSCCA,,
56544,貿聯凱基98購03,TW20Z0565446,2/5/2020,上市,RWSCCA,,
56545,TPK凱基98購02,TW20Z0565453,2/5/2020,上市,RWSCCA,,
56546,致伸凱基98購01,TW20Z0565461,2/5/2020,上市,RWSCCA,,
56547,臻鼎凱基99購01,TW20Z0565479,2/5/2020,上市,RWSCCA,,
56548,瀚宇博凱基98購02,TW20Z0565487,2/5/2020,上市,RWSCCA,,
56549,嘉聯益凱基98購04,TW20Z0565495,2/5/2020,上市,RWSCCA,,
05654P,台光電統一96售01,TW19Z05654P3,12/11/2019,上市,RWSCPE,,
56550,瑞儀凱基99購01,TW20Z0565503,2/5/2020,上市,RWSCCA,,
56551,台郡凱基98購04,TW20Z0565511,2/5/2020,上市,RWSCCA,,
56552,台表科凱基99購01,TW20Z0565529,2/5/2020,上市,RWSCCA,,
56553,啟碁凱基98購02,TW20Z0565537,2/5/2020,上市,RWSCCA,,
56554,GIS凱基99購01,TW20Z0565545,2/5/2020,上市,RWSCCA,,
56555,矽創凱基98購01,TW20Z0565552,2/5/2020,上市,RWSCCA,,
56556,南電凱基98購01,TW20Z0565560,2/5/2020,上市,RWSCCA,,
56557,世紀鋼凱基98購02,TW20Z0565578,2/5/2020,上市,RWSCCA,,
56558,台達電群益98購01,TW20Z0565586,2/5/2020,上市,RWSCCA,,
56559,華通群益98購02,TW20Z0565594,2/5/2020,上市,RWSCCA,,
05655P,南亞科統一96售01,TW19Z05655P0,12/11/2019,上市,RWSCPE,,
56560,旺宏群益98購03,TW20Z0565602,2/5/2020,上市,RWSCCA,,
56561,台光電群益98購02,TW20Z0565610,2/5/2020,上市,RWSCCA,,
56562,奇力新群益98購01,TW20Z0565628,2/5/2020,上市,RWSCCA,,
56563,華新科群益98購04,TW20Z0565636,2/5/2020,上市,RWSCCA,,
56564,亞光群益98購02,TW20Z0565644,2/5/2020,上市,RWSCCA,,
56565,欣興群益98購03,TW20Z0565651,2/5/2020,上市,RWSCCA,,
56566,臻鼎群益98購01,TW20Z0565669,2/5/2020,上市,RWSCCA,,
56567,瀚宇博群益98購02,TW20Z0565677,2/5/2020,上市,RWSCCA,,
56568,台表科群益98購01,TW20Z0565685,2/5/2020,上市,RWSCCA,,
56569,T50正2元大9B購02,TW20Z0565693,2/5/2020,上市,RWBCCA,,
05656P,台表科統一96售01,TW19Z05656P8,12/11/2019,上市,RWSCPE,,
56570,旺宏元大98購07,TW20Z0565701,2/5/2020,上市,RWSCCA,,
56571,燿華元大98購02,TW20Z0565719,2/5/2020,上市,RWSCCA,,
56572,義隆元大99購01,TW20Z0565727,2/5/2020,上市,RWSCCA,,
56573,華新科元大99購06,TW20Z0565735,2/5/2020,上市,RWSCCA,,
56574,亞光元大99購03,TW20Z0565743,2/5/2020,上市,RWSCCA,,
56575,禾伸堂元大99購01,TW20Z0565750,2/5/2020,上市,RWSCCA,,
56576,晶技元大99購02,TW20Z0565768,2/5/2020,上市,RWSCCA,,
56577,玉晶光元大99購06,TW20Z0565776,2/5/2020,上市,RWSCCA,,
56578,智易元大99購02,TW20Z0565784,2/5/2020,上市,RWSCCA,,
56579,麗豐元大99購01,TW20Z0565792,2/5/2020,上市,RWSCCA,,
05657P,樺漢統一97售01,TW19Z05657P6,12/11/2019,上市,RWSCPE,,
56580,泰鼎元大9A購01,TW20Z0565800,2/5/2020,上市,RWSCCA,,
56581,超眾元大99購01,TW20Z0565818,2/5/2020,上市,RWSCCA,,
56582,易華電元大98購01,TW20Z0565826,2/5/2020,上市,RWSCCA,,
56583,昇陽半元大98購02,TW20Z0565834,2/5/2020,上市,RWSCCA,,
56584,鴻海統一9B購01,TW20Z0565842,2/5/2020,上市,RWSCCA,,
56585,台積電統一9A購01,TW20Z0565859,2/5/2020,上市,RWSCCA,,
56586,光罩統一98購02,TW20Z0565867,2/5/2020,上市,RWSCCA,,
56587,聯發科統一9A購01,TW20Z0565875,2/5/2020,上市,RWSCCA,,
56588,聯發科統一9A購02,TW20Z0565883,2/5/2020,上市,RWSCCA,,
56589,康控統一98購01,TW20Z0565891,2/5/2020,上市,RWSCCA,,
05658P,日月光元富96售02,TW19Z05658P4,12/11/2019,上市,RWSCPE,,
56590,樺漢統一9A購01,TW20Z0565909,2/5/2020,上市,RWSCCA,,
56591,S&P正2元富9A購01,TW20Z0565917,2/5/2020,上市,RWBCCA,,
56592,台積電元富98購01,TW20Z0565925,2/5/2020,上市,RWSCCA,,
56593,台積電元富98購02,TW20Z0565933,2/5/2020,上市,RWSCCA,,
56594,台積電元富98購03,TW20Z0565941,2/5/2020,上市,RWSCCA,,
56595,台積電元富98購04,TW20Z0565958,2/5/2020,上市,RWSCCA,,
56596,光磊元富98購01,TW20Z0565966,2/5/2020,上市,RWSCCA,,
56597,宏碁元富98購01,TW20Z0565974,2/5/2020,上市,RWSCCA,,
56598,京元電元富98購01,TW20Z0565982,2/5/2020,上市,RWSCCA,,
56599,臻鼎元富98購01,TW20Z0565990,2/5/2020,上市,RWSCCA,,
05659P,A50正2中信97售01,TW19Z05659P2,12/12/2019,上市,RWBCPE,,
56600,聯茂元富98購01,TW20Z0566006,2/5/2020,上市,RWSCCA,,
56601,鈺齊元富98購01,TW20Z0566014,2/5/2020,上市,RWSCCA,,
56602,嘉澤國泰99購01,TW20Z0566022,2/5/2020,上市,RWSCCA,,
56603,嘉聯益國泰9A購01,TW20Z0566030,2/5/2020,上市,RWSCCA,,
56604,鴻海富邦9A購01,TW20Z0566048,2/5/2020,上市,RWSCCA,,
56605,台積電富邦9B購02,TW20Z0566055,2/5/2020,上市,RWSCCA,,
56606,華新科富邦9A購02,TW20Z0566063,2/5/2020,上市,RWSCCA,,
56607,貿聯富邦99購02,TW20Z0566071,2/5/2020,上市,RWSCCA,,
56608,力山永豐98購01,TW20Z0566089,2/5/2020,上市,RWSCCA,,
56609,楠梓電永豐98購02,TW20Z0566097,2/5/2020,上市,RWSCCA,,
05660P,玉晶光第一96售01,TW19Z05660P0,12/12/2019,上市,RWSCPE,,
56610,鴻海永豐98購01,TW20Z0566105,2/5/2020,上市,RWSCCA,,
56611,國巨永豐98購03,TW20Z0566113,2/5/2020,上市,RWSCCA,,
56612,台積電永豐98購01,TW20Z0566121,2/5/2020,上市,RWSCCA,,
56613,旺宏永豐98購01,TW20Z0566139,2/5/2020,上市,RWSCCA,,
56614,智邦永豐98購01,TW20Z0566147,2/5/2020,上市,RWSCCA,,
56615,燿華永豐98購02,TW20Z0566154,2/5/2020,上市,RWSCCA,,
56616,台光電永豐98購01,TW20Z0566162,2/5/2020,上市,RWSCCA,,
56617,美律永豐98購01,TW20Z0566170,2/5/2020,上市,RWSCCA,,
56618,京元電永豐98購01,TW20Z0566188,2/5/2020,上市,RWSCCA,,
56619,強茂永豐98購01,TW20Z0566196,2/5/2020,上市,RWSCCA,,
05661P,聯發科統一96售06,TW19Z05661P8,12/12/2019,上市,RWSCPE,,
56620,華新科永豐98購02,TW20Z0566204,2/5/2020,上市,RWSCCA,,
56621,宏達電永豐98購01,TW20Z0566212,2/5/2020,上市,RWSCCA,,
56622,高鐵永豐98購01,TW20Z0566220,2/5/2020,上市,RWSCCA,,
56623,禾伸堂永豐98購01,TW20Z0566238,2/5/2020,上市,RWSCCA,,
56624,景碩永豐98購01,TW20Z0566246,2/5/2020,上市,RWSCCA,,
56625,致伸永豐98購01,TW20Z0566253,2/5/2020,上市,RWSCCA,,
56626,同欣電永豐98購01,TW20Z0566261,2/5/2020,上市,RWSCCA,,
56627,訊芯永豐98購01,TW20Z0566279,2/5/2020,上市,RWSCCA,,
56628,矽創永豐98購01,TW20Z0566287,2/5/2020,上市,RWSCCA,,
56629,昇陽半永豐98購01,TW20Z0566295,2/5/2020,上市,RWSCCA,,
05662P,景碩元富96售01,TW19Z05662P6,12/12/2019,上市,RWSCPE,,
56630,臺股指永豐98購02,TW20Z0566303,2/5/2020,上市,RWICCE,,
56631,臺股指永豐98購03,TW20Z0566311,2/5/2020,上市,RWICCE,,
56632,鴻海永昌98購01,TW20Z0566329,2/6/2020,上市,RWSCCE,,
56633,鴻海永昌98購02,TW20Z0566337,2/6/2020,上市,RWSCCE,,
56634,為升兆豐99購01,TW20Z0566345,2/6/2020,上市,RWSCCA,,
56635,亞德客日盛99購01,TW20Z0566352,2/6/2020,上市,RWSCCA,,
56636,台積電日盛9A購01,TW20Z0566360,2/6/2020,上市,RWSCCA,,
56637,台光電日盛9A購01,TW20Z0566378,2/6/2020,上市,RWSCCA,,
56638,臺股指日盛98購01,TW20Z0566386,2/6/2020,上市,RWICCE,,
56639,國產康和98購01,TW20Z0566394,2/6/2020,上市,RWSCCA,,
05663P,創意元富96售04,TW19Z05663P4,12/12/2019,上市,RWSCPE,,
56640,元油2X凱基9A購01,TW20Z0566402,2/6/2020,上市,RWBCCA,,
56641,華通凱基98購03,TW20Z0566410,2/6/2020,上市,RWSCCA,,
56642,旺宏凱基98購07,TW20Z0566428,2/6/2020,上市,RWSCCA,,
56643,奇力新凱基99購01,TW20Z0566436,2/6/2020,上市,RWSCCA,,
56644,宏達電凱基98購04,TW20Z0566444,2/6/2020,上市,RWSCCA,,
56645,大立光凱基98購12,TW20Z0566451,2/6/2020,上市,RWSCCA,,
56646,奇鋐凱基99購02,TW20Z0566469,2/6/2020,上市,RWSCCA,,
56647,晶技凱基98購02,TW20Z0566477,2/6/2020,上市,RWSCCA,,
56648,牧德凱基99購02,TW20Z0566485,2/6/2020,上市,RWSCCA,,
56649,智易凱基98購01,TW20Z0566493,2/6/2020,上市,RWSCCA,,
05664P,國巨凱基96售09,TW19Z05664P2,12/12/2019,上市,RWSCPE,,
56650,彩晶凱基9A購01,TW20Z0566501,2/6/2020,上市,RWSCCA,,
56651,聯茂凱基98購04,TW20Z0566519,2/6/2020,上市,RWSCCA,,
56652,上証反元大9B購01,TW20Z0566527,2/6/2020,上市,RWBCCA,,
56653,元石油元大98購01,TW20Z0566535,2/6/2020,上市,RWBCCA,,
56654,元油2X元大98購02,TW20Z0566543,2/6/2020,上市,RWBCCA,,
56655,旺宏元大99購02,TW20Z0566550,2/6/2020,上市,RWSCCA,,
56656,華邦電元大98購02,TW20Z0566568,2/6/2020,上市,RWSCCA,,
56657,華邦電元大99購01,TW20Z0566576,2/6/2020,上市,RWSCCA,,
56658,美食元大98購01,TW20Z0566584,2/6/2020,上市,RWSCCA,,
56659,泰碩元大99購01,TW20Z0566592,2/6/2020,上市,RWSCCA,,
05665P,台積電凱基96售08,TW19Z05665P9,12/12/2019,上市,RWSCPE,,
56660,臺股指元大9A購07,TW20Z0566600,2/6/2020,上市,RWICCE,,
56661,臺股指元大9A購08,TW20Z0566618,2/6/2020,上市,RWICCE,,
56662,臺股指元大9A購09,TW20Z0566626,2/6/2020,上市,RWICCE,,
56663,臺股指元大9A購10,TW20Z0566634,2/6/2020,上市,RWICCE,,
56664,上証反中信9B購01,TW20Z0566642,2/6/2020,上市,RWBCCE,,
56665,上証2X國票99購02,TW20Z0566659,2/6/2020,上市,RWBCCA,,
56666,元油2X國票9A購01,TW20Z0566667,2/6/2020,上市,RWBCCA,,
56667,上銀國票99購01,TW20Z0566675,2/6/2020,上市,RWSCCA,,
56668,光磊國票99購01,TW20Z0566683,2/6/2020,上市,RWSCCA,,
56669,貿聯國票99購01,TW20Z0566691,2/6/2020,上市,RWSCCA,,
05666P,聯發科凱基96售14,TW19Z05666P7,12/12/2019,上市,RWSCPE,,
56670,樺漢國票99購01,TW20Z0566709,2/6/2020,上市,RWSCCA,,
56671,台灣50元富9A購01,TW20Z0566717,2/6/2020,上市,RWBCCA,,
56672,元油2X元富98購10,TW20Z0566725,2/6/2020,上市,RWBCCA,,
56673,中石化元富9B購01,TW20Z0566733,2/6/2020,上市,RWSCCA,,
56674,華邦電元富98購01,TW20Z0566741,2/6/2020,上市,RWSCCA,,
56675,聯發科元富02購01,TW20Z0566758,2/6/2020,上市,RWSCCA,,
56676,國產元富98購01,TW20Z0566766,2/6/2020,上市,RWSCCA,,
56677,智伸科元富98購01,TW20Z0566774,2/6/2020,上市,RWSCCA,,
56678,力成元富98購01,TW20Z0566782,2/6/2020,上市,RWSCCA,,
56679,元油2X統一98購01,TW20Z0566790,2/6/2020,上市,RWBCCA,,
05667P,旺宏台新96售01,TW19Z05667P5,12/12/2019,上市,RWSCPE,,
56680,華通統一98購04,TW20Z0566808,2/6/2020,上市,RWSCCA,,
56681,鴻海統一98購09,TW20Z0566816,2/6/2020,上市,RWSCCA,,
56682,鴻海統一98購10,TW20Z0566824,2/6/2020,上市,RWSCCA,,
56683,台積電統一98購05,TW20Z0566832,2/6/2020,上市,RWSCCA,,
56684,旺宏統一98購02,TW20Z0566840,2/6/2020,上市,RWSCCA,,
56685,光罩統一98購03,TW20Z0566857,2/6/2020,上市,RWSCCA,,
56686,可成統一98購01,TW20Z0566865,2/6/2020,上市,RWSCCA,,
56687,元大金統一98購01,TW20Z0566873,2/6/2020,上市,RWSCCA,,
56688,聯詠統一98購01,TW20Z0566881,2/6/2020,上市,RWSCCA,,
56689,玉晶光統一9A購03,TW20Z0566899,2/6/2020,上市,RWSCCA,,
05668P,滬深2X永豐96售04,TW19Z05668P3,12/12/2019,上市,RWBCPE,,
56691,元油2X群益9B購01,TW20Z0566915,2/6/2020,上市,RWBCCA,,
56692,燿華群益98購03,TW20Z0566923,2/6/2020,上市,RWSCCA,,
56693,國產群益98購01,TW20Z0566931,2/6/2020,上市,RWSCCA,,
56694,欣興群益98購04,TW20Z0566949,2/6/2020,上市,RWSCCA,,
56695,景碩群益99購01,TW20Z0566956,2/6/2020,上市,RWSCCA,,
56696,茂林群益98購02,TW20Z0566964,2/6/2020,上市,RWSCCA,,
56697,緯穎群益98購01,TW20Z0566972,2/6/2020,上市,RWSCCA,,
56698,T50反1國泰9A購01,TW20Z0566980,2/6/2020,上市,RWBCCA,,
56699,光罩國泰99購01,TW20Z0566998,2/6/2020,上市,RWSCCA,,
05669P,嘉晶永豐96售03,TW19Z05669P1,12/12/2019,上市,RWSCPE,,
56700,華新科國泰99購03,TW20Z0567004,2/6/2020,上市,RWSCCA,,
56701,國產國泰9A購01,TW20Z0567012,2/6/2020,上市,RWSCCA,,
56702,欣興國泰9A購01,TW20Z0567020,2/6/2020,上市,RWSCCA,,
56703,群創國泰9A購01,TW20Z0567038,2/6/2020,上市,RWSCCA,,
56704,健策國泰99購01,TW20Z0567046,2/6/2020,上市,RWSCCA,,
56705,超眾國泰99購01,TW20Z0567053,2/6/2020,上市,RWSCCA,,
56706,元油2X富邦9B購01,TW20Z0567061,2/6/2020,上市,RWBCCA,,
56707,鴻海富邦99購03,TW20Z0567079,2/6/2020,上市,RWSCCA,,
56708,元油2X永豐98購02,TW20Z0567087,2/6/2020,上市,RWBCCA,,
56709,華通永豐98購01,TW20Z0567095,2/6/2020,上市,RWSCCA,,
05670P,台積電國票98售01,TW19Z05670P9,12/12/2019,上市,RWSCPE,,
56710,漢唐永豐98購01,TW20Z0567103,2/6/2020,上市,RWSCCA,,
56711,亞光永豐98購01,TW20Z0567111,2/6/2020,上市,RWSCCA,,
56712,京鼎永豐98購01,TW20Z0567129,2/6/2020,上市,RWSCCA,,
56713,華擎永豐98購01,TW20Z0567137,2/6/2020,上市,RWSCCA,,
56714,晶相光永豐98購02,TW20Z0567145,2/6/2020,上市,RWSCCA,,
56715,瀚宇博永豐98購01,TW20Z0567152,2/6/2020,上市,RWSCCA,,
56716,康舒永豐98購01,TW20Z0567160,2/6/2020,上市,RWSCCA,,
56717,康友永豐98購01,TW20Z0567178,2/6/2020,上市,RWSCCA,,
56718,GIS永豐98購01,TW20Z0567186,2/6/2020,上市,RWSCCA,,
56719,台虹永豐98購01,TW20Z0567194,2/6/2020,上市,RWSCCA,,
05671P,友達國泰97售03,TW19Z05671P7,12/12/2019,上市,RWSCPE,,
56720,世紀鋼永豐98購01,TW20Z0567202,2/6/2020,上市,RWSCCA,,
56721,台灣50永昌9A購01,TW20Z0567210,2/7/2020,上市,RWBCCE,,
56722,滬深反中信9B購01,TW20Z0567228,2/7/2020,上市,RWBCCE,,
56723,國巨中信9A購01,TW20Z0567236,2/7/2020,上市,RWSCCE,,
56724,臻鼎中信9A購01,TW20Z0567244,2/7/2020,上市,RWSCCE,,
56725,鴻海國票99購03,TW20Z0567251,2/7/2020,上市,RWSCCA,,
56726,友達日盛9A購01,TW20Z0567269,2/7/2020,上市,RWSCCA,,
56727,滬深反凱基9B購01,TW20Z0567277,2/7/2020,上市,RWBCCA,,
56728,元油2X凱基9A購02,TW20Z0567285,2/7/2020,上市,RWBCCA,,
56729,元油2X凱基9A購03,TW20Z0567293,2/7/2020,上市,RWBCCA,,
05672P,鴻海群益96售03,TW19Z05672P5,12/12/2019,上市,RWSCPE,,
56730,元油2X凱基9A購04,TW20Z0567301,2/7/2020,上市,RWBCCA,,
56731,國巨凱基98購04,TW20Z0567319,2/7/2020,上市,RWSCCA,,
56732,國巨凱基98購07,TW20Z0567327,2/7/2020,上市,RWSCCA,,
56733,國巨凱基98購10,TW20Z0567335,2/7/2020,上市,RWSCCA,,
56734,國巨凱基99購01,TW20Z0567343,2/7/2020,上市,RWSCCA,,
56735,國巨凱基99購02,TW20Z0567350,2/7/2020,上市,RWSCCA,,
56736,國巨凱基99購03,TW20Z0567368,2/7/2020,上市,RWSCCA,,
56737,國巨凱基9A購01,TW20Z0567376,2/7/2020,上市,RWSCCA,,
56738,國巨凱基9A購02,TW20Z0567384,2/7/2020,上市,RWSCCA,,
56739,美律凱基98購04,TW20Z0567392,2/7/2020,上市,RWSCCA,,
05673P,台積電群益96售05,TW19Z05673P3,12/12/2019,上市,RWSCPE,,
56740,大立光凱基98購13,TW20Z0567400,2/7/2020,上市,RWSCCA,,
56741,大立光凱基98購14,TW20Z0567418,2/7/2020,上市,RWSCCA,,
56742,玉晶光凱基9A購01,TW20Z0567426,2/7/2020,上市,RWSCCA,,
56743,貿聯凱基98購04,TW20Z0567434,2/7/2020,上市,RWSCCA,,
56744,麗豐凱基9A購01,TW20Z0567442,2/7/2020,上市,RWSCCA,,
56745,聯茂凱基99購03,TW20Z0567459,2/7/2020,上市,RWSCCA,,
56746,超眾凱基99購01,TW20Z0567467,2/7/2020,上市,RWSCCA,,
56747,致新凱基99購01,TW20Z0567475,2/7/2020,上市,RWSCCA,,
56748,T50反1兆豐99購01,TW20Z0567483,2/7/2020,上市,RWBCCA,,
56749,滬深2X兆豐99購01,TW20Z0567491,2/7/2020,上市,RWBCCA,,
05674P,瑞昱群益96售02,TW19Z05674P1,12/12/2019,上市,RWSCPE,,
56750,元油2X兆豐9A購01,TW20Z0567509,2/7/2020,上市,RWBCCA,,
56751,和大兆豐98購01,TW20Z0567517,2/7/2020,上市,RWSCCA,,
56752,國巨兆豐98購02,TW20Z0567525,2/7/2020,上市,RWSCCA,,
56753,群創兆豐98購02,TW20Z0567533,2/7/2020,上市,RWSCCA,,
56754,智易兆豐99購01,TW20Z0567541,2/7/2020,上市,RWSCCA,,
56755,聯茂兆豐98購01,TW20Z0567558,2/7/2020,上市,RWSCCA,,
56756,T50反1元大98購06,TW20Z0567566,2/7/2020,上市,RWBCCA,,
56757,T50反1元大98購07,TW20Z0567574,2/7/2020,上市,RWBCCA,,
56758,元石油元大98購02,TW20Z0567582,2/7/2020,上市,RWBCCA,,
56759,元油2X元大98購05,TW20Z0567590,2/7/2020,上市,RWBCCA,,
05675P,美律群益97售01,TW19Z05675P8,12/12/2019,上市,RWSCPE,,
56760,元油2X元大98購06,TW20Z0567608,2/7/2020,上市,RWBCCA,,
56761,元油2X元大98購07,TW20Z0567616,2/7/2020,上市,RWBCCA,,
56762,亞德客元大98購01,TW20Z0567624,2/7/2020,上市,RWSCCA,,
56763,國巨元大99購02,TW20Z0567632,2/7/2020,上市,RWSCCA,,
56764,友達元大9A購03,TW20Z0567640,2/7/2020,上市,RWSCCA,,
56765,友達元大9B購05,TW20Z0567657,2/7/2020,上市,RWSCCA,,
56766,義隆元大98購01,TW20Z0567665,2/7/2020,上市,RWSCCA,,
56767,大毅元大99購01,TW20Z0567673,2/7/2020,上市,RWSCCA,,
56768,宏達電元大99購03,TW20Z0567681,2/7/2020,上市,RWSCCA,,
56769,國產元大98購01,TW20Z0567699,2/7/2020,上市,RWSCCA,,
05676P,欣興群益96售04,TW19Z05676P6,12/12/2019,上市,RWSCPE,,
56770,國產元大98購02,TW20Z0567707,2/7/2020,上市,RWSCCA,,
56771,嘉晶元大99購01,TW20Z0567715,2/7/2020,上市,RWSCCA,,
56772,欣興元大99購01,TW20Z0567723,2/7/2020,上市,RWSCCA,,
56773,晶技元大99購03,TW20Z0567731,2/7/2020,上市,RWSCCA,,
56774,和鑫元大98購01,TW20Z0567749,2/7/2020,上市,RWSCCA,,
56775,康控元大99購01,TW20Z0567756,2/7/2020,上市,RWSCCA,,
56776,聯茂元大99購01,TW20Z0567764,2/7/2020,上市,RWSCCA,,
56777,矽力元大98購02,TW20Z0567772,2/7/2020,上市,RWSCCA,,
56778,元石油群益9B購01,TW20Z0567780,2/7/2020,上市,RWBCCA,,
56779,元油2X群益9A購02,TW20Z0567798,2/7/2020,上市,RWBCCA,,
05677P,玉晶光群益98售03,TW19Z05677P4,12/12/2019,上市,RWSCPE,,
56780,元油2X群益9A購03,TW20Z0567806,2/7/2020,上市,RWBCCA,,
56781,元油2X群益9B購02,TW20Z0567814,2/7/2020,上市,RWBCCA,,
56782,鴻海群益98購04,TW20Z0567822,2/7/2020,上市,RWSCCA,,
56783,國巨群益99購01,TW20Z0567830,2/7/2020,上市,RWSCCA,,
56784,南亞科群益98購01,TW20Z0567848,2/7/2020,上市,RWSCCA,,
56785,可成群益99購01,TW20Z0567855,2/7/2020,上市,RWSCCA,,
56786,亞光群益98購03,TW20Z0567863,2/7/2020,上市,RWSCCA,,
56787,健鼎群益98購01,TW20Z0567871,2/7/2020,上市,RWSCCA,,
56788,日月光群益98購01,TW20Z0567889,2/7/2020,上市,RWSCCA,,
56789,和碩群益98購01,TW20Z0567897,2/7/2020,上市,RWSCCA,,
05678P,群創群益97售01,TW19Z05678P2,12/12/2019,上市,RWSCPE,,
56790,彩晶群益98購03,TW20Z0567905,2/7/2020,上市,RWSCCA,,
56791,嘉聯益群益98購01,TW20Z0567913,2/7/2020,上市,RWSCCA,,
56792,訊芯群益98購01,TW20Z0567921,2/7/2020,上市,RWSCCA,,
56793,臺股指群益98購03,TW20Z0567939,2/7/2020,上市,RWICCE,,
56794,上銀麥證98購01,TW20Z0567947,2/7/2020,上市,RWSCCE,,
56795,鴻海麥證98購01,TW20Z0567954,2/7/2020,上市,RWSCCE,,
56796,國巨麥證98購02,TW20Z0567962,2/7/2020,上市,RWSCCE,,
56797,台積電麥證98購01,TW20Z0567970,2/7/2020,上市,RWSCCE,,
56798,華新科麥證98購01,TW20Z0567988,2/7/2020,上市,RWSCCE,,
56799,群創麥證98購01,TW20Z0567996,2/7/2020,上市,RWSCCE,,
05679P,台表科群益96售05,TW19Z05679P0,12/12/2019,上市,RWSCPE,,
56800,臺股指麥證98購01,TW20Z0568002,2/7/2020,上市,RWICCE,,
56801,國巨台新98購01,TW20Z0568010,2/7/2020,上市,RWSCCE,,
56802,友達台新98購01,TW20Z0568028,2/7/2020,上市,RWSCCE,,
56803,群創台新99購02,TW20Z0568036,2/7/2020,上市,RWSCCE,,
56804,T50反1統一9A購03,TW20Z0568044,2/7/2020,上市,RWBCCA,,
56805,元石油統一9B購01,TW20Z0568051,2/7/2020,上市,RWBCCA,,
56806,元油2X統一98購02,TW20Z0568069,2/7/2020,上市,RWBCCA,,
56807,元油2X統一9B購01,TW20Z0568077,2/7/2020,上市,RWBCCA,,
56808,台積電統一98購06,TW20Z0568085,2/7/2020,上市,RWSCCA,,
56809,旺宏統一98購03,TW20Z0568093,2/7/2020,上市,RWSCCA,,
05680P,聯發科元大96售12,TW19Z05680P8,12/12/2019,上市,RWSCPE,,
56810,群創統一9A購01,TW20Z0568101,2/7/2020,上市,RWSCCA,,
56811,健策統一9B購01,TW20Z0568119,2/7/2020,上市,RWSCCA,,
56812,泰鼎統一98購01,TW20Z0568127,2/7/2020,上市,RWSCCA,,
56813,聯茂統一99購01,TW20Z0568135,2/7/2020,上市,RWSCCA,,
56814,元油2X永豐98購04,TW20Z0568143,2/7/2020,上市,RWBCCA,,
56815,元油2X永豐98購05,TW20Z0568150,2/7/2020,上市,RWBCCA,,
56816,華通永豐98購02,TW20Z0568168,2/7/2020,上市,RWSCCA,,
56817,國巨永豐98購04,TW20Z0568176,2/7/2020,上市,RWSCCA,,
56818,正崴永豐98購01,TW20Z0568184,2/7/2020,上市,RWSCCA,,
56819,奇力新永豐98購01,TW20Z0568192,2/7/2020,上市,RWSCCA,,
05681P,大立光元大96售05,TW19Z05681P6,12/12/2019,上市,RWSCPE,,
56820,欣興永豐98購02,TW20Z0568200,2/7/2020,上市,RWSCCA,,
56821,日電貿永豐98購01,TW20Z0568218,2/7/2020,上市,RWSCCA,,
56822,佐登永豐98購01,TW20Z0568226,2/7/2020,上市,RWSCCA,,
56823,智伸科永豐98購01,TW20Z0568234,2/7/2020,上市,RWSCCA,,
56824,元石油富邦9B購01,TW20Z0568242,2/7/2020,上市,RWBCCA,,
56825,深中小富邦9B購01,TW20Z0568259,2/7/2020,上市,RWBCCA,,
56826,A50正2富邦9B購02,TW20Z0568267,2/7/2020,上市,RWBCCA,,
56827,元油2X富邦02購01,TW20Z0568275,2/7/2020,上市,RWBCCA,,
56828,國巨富邦9A購03,TW20Z0568283,2/7/2020,上市,RWSCCA,,
56829,台積電富邦9A購01,TW20Z0568291,2/7/2020,上市,RWSCCA,,
05682P,大立光元大98售03,TW19Z05682P4,12/12/2019,上市,RWSCPE,,
56830,友達富邦99購01,TW20Z0568309,2/7/2020,上市,RWSCCA,,
56831,元油2X元富98購11,TW20Z0568317,2/7/2020,上市,RWBCCA,,
56832,元油2X元富98購12,TW20Z0568325,2/7/2020,上市,RWBCCA,,
56833,和大元富9B購01,TW20Z0568333,2/7/2020,上市,RWSCCA,,
56834,華新元富99購01,TW20Z0568341,2/7/2020,上市,RWSCCA,,
56835,聯電元富99購01,TW20Z0568358,2/7/2020,上市,RWSCCA,,
56836,國巨元富98購01,TW20Z0568366,2/7/2020,上市,RWSCCA,,
56837,國巨元富98購02,TW20Z0568374,2/7/2020,上市,RWSCCA,,
56838,旺宏元富98購01,TW20Z0568382,2/7/2020,上市,RWSCCA,,
56839,台光電元富98購02,TW20Z0568390,2/7/2020,上市,RWSCCA,,
05683P,矽創元大96售01,TW19Z05683P2,12/12/2019,上市,RWSCPE,,
56840,友達元富98購02,TW20Z0568408,2/7/2020,上市,RWSCCA,,
56841,友達元富98購03,TW20Z0568416,2/7/2020,上市,RWSCCA,,
56842,全新元富98購01,TW20Z0568424,2/7/2020,上市,RWSCCA,,
56843,冠德元富98購01,TW20Z0568432,2/7/2020,上市,RWSCCA,,
56844,欣興元富98購03,TW20Z0568440,2/7/2020,上市,RWSCCA,,
